symptom_name	disease_name	cooccurs	tfidf_score	disease_id	symptom_id	doid_code	doid_name
Chills	Melanoma	3	10.75553843	D008545	D023341	DOID:1909	melanoma
Chills	Rectal Neoplasms	1	3.585179477	D012004	D023341	DOID:1993	rectum cancer
Chills	Pancreatic Neoplasms	1	3.585179477	D010190	D023341	DOID:1793	pancreatic cancer
Chills	Kidney Neoplasms	2	7.170358955	D007680	D023341	DOID:263	kidney cancer
Chills	"Kidney Failure, Chronic"	1	3.585179477	D007676	D023341	DOID:784	chronic kidney failure
Chills	Panic Disorder	1	3.585179477	D016584	D023341	DOID:594	panic disorder
Chills	Urinary Bladder Neoplasms	1	3.585179477	D001749	D023341	DOID:11054	urinary bladder cancer
Chills	Pancreatitis	1	3.585179477	D010195	D023341	DOID:4989	pancreatitis
"Edema, Cardiac"	Breast Neoplasms	2	7.03807935	D001943	D004489	DOID:1612	breast cancer
"Edema, Cardiac"	Myocardial Ischemia	13	45.74751577	D017202	D004489	DOID:3393	coronary artery disease
"Edema, Cardiac"	Coronary Artery Disease	21	73.89983317	D003324	D004489	DOID:3393	coronary artery disease
"Edema, Cardiac"	Hypertension	4	14.0761587	D006973	D004489	DOID:10763	hypertension
"Edema, Cardiac"	Obesity	1	3.519039675	D009765	D004489	DOID:9970	obesity
"Edema, Cardiac"	Asthma	1	3.519039675	D001249	D004489	DOID:2841	asthma
"Edema, Cardiac"	"Kidney Failure, Chronic"	6	21.11423805	D007676	D004489	DOID:784	chronic kidney failure
"Edema, Cardiac"	Coronary Disease	20	70.3807935	D003327	D004489	DOID:3393	coronary artery disease
"Edema, Cardiac"	Anemia	1	3.519039675	D000740	D004489	DOID:2355	anemia
"Edema, Cardiac"	"Lupus Erythematosus, Systemic"	1	3.519039675	D008180	D004489	DOID:9074	systemic lupus erythematosus
"Edema, Cardiac"	Hypothyroidism	2	7.03807935	D007037	D004489	DOID:1459	hypothyroidism
"Edema, Cardiac"	Adrenal Gland Neoplasms	1	3.519039675	D000310	D004489	DOID:3953	adrenal gland cancer
"Edema, Cardiac"	"Cardiomyopathy, Dilated"	4	14.0761587	D002311	D004489	DOID:12930	dilated cardiomyopathy
Mental Fatigue	Breast Neoplasms	4	14.34071791	D001943	D005222	DOID:1612	breast cancer
Mental Fatigue	Coronary Artery Disease	4	14.34071791	D003324	D005222	DOID:3393	coronary artery disease
Mental Fatigue	Hypertension	3	10.75553843	D006973	D005222	DOID:10763	hypertension
Mental Fatigue	Hematologic Neoplasms	1	3.585179477	D019337	D005222	DOID:2531	hematologic cancer
Mental Fatigue	"Colitis, Ulcerative"	2	7.170358955	D003093	D005222	DOID:8577	ulcerative colitis
Mental Fatigue	Asthma	2	7.170358955	D001249	D005222	DOID:2841	asthma
Mental Fatigue	Multiple Sclerosis	10	35.85179477	D009103	D005222	DOID:2377	multiple sclerosis
Mental Fatigue	Parkinson Disease	5	17.92589739	D010300	D005222	DOID:14330	Parkinson's disease
Mental Fatigue	Epilepsy	1	3.585179477	D004827	D005222	DOID:1826	epilepsy syndrome
Mental Fatigue	Migraine Disorders	1	3.585179477	D008881	D005222	DOID:6364	migraine
Mental Fatigue	Coronary Disease	4	14.34071791	D003327	D005222	DOID:3393	coronary artery disease
Mental Fatigue	Panic Disorder	1	3.585179477	D016584	D005222	DOID:594	panic disorder
Mental Fatigue	Bipolar Disorder	2	7.170358955	D001714	D005222	DOID:3312	bipolar disorder
Mental Fatigue	Depressive Disorder	6	21.51107686	D003866	D005222	DOID:1595	endogenous depression
Mental Fatigue	Schizophrenia	3	10.75553843	D012559	D005222	DOID:5419	schizophrenia
Mental Fatigue	Testicular Neoplasms	1	3.585179477	D013736	D005222	DOID:2998	testicular cancer
Mental Fatigue	Attention Deficit Disorder with Hyperactivity	2	7.170358955	D001289	D005222	DOID:1094	attention deficit hyperactivity disorder
Mental Fatigue	Autistic Disorder	2	7.170358955	D001321	D005222	DOID:12849	autistic disorder
Mental Fatigue	"Liver Cirrhosis, Biliary"	2	7.170358955	D008105	D005222	DOID:12236	primary biliary cirrhosis
Mental Fatigue	Narcolepsy	1	3.585179477	D009290	D005222	DOID:8986	narcolepsy
Feminization	Breast Neoplasms	1	3.762385933	D001943	D005262	DOID:1612	breast cancer
Feminization	Colonic Neoplasms	2	7.524771867	D003110	D005262	DOID:219	colon cancer
Feminization	Hypertension	5	18.81192967	D006973	D005262	DOID:10763	hypertension
Feminization	Metabolic Syndrome X	1	3.762385933	D024821	D005262	DOID:14221	metabolic syndrome X
Feminization	Retroperitoneal Neoplasms	1	3.762385933	D012186	D005262	DOID:5875	retroperitoneal cancer
Feminization	Stomach Neoplasms	3	11.2871578	D013274	D005262	DOID:10534	stomach cancer
Feminization	Liver Neoplasms	4	15.04954373	D008113	D005262	DOID:3571	liver cancer
Feminization	Pancreatic Neoplasms	2	7.524771867	D010190	D005262	DOID:1793	pancreatic cancer
Feminization	Ovarian Neoplasms	5	18.81192967	D010051	D005262	DOID:2394	ovarian cancer
Feminization	Prostatic Neoplasms	8	30.09908747	D011471	D005262	DOID:10283	prostate cancer
Feminization	"Lupus Erythematosus, Systemic"	1	3.762385933	D008180	D005262	DOID:9074	systemic lupus erythematosus
Feminization	Bile Duct Neoplasms	2	7.524771867	D001650	D005262	DOID:4606	bile duct cancer
Feminization	Adrenal Gland Neoplasms	24	90.2972624	D000310	D005262	DOID:3953	adrenal gland cancer
Feminization	Testicular Neoplasms	19	71.48533274	D013736	D005262	DOID:2998	testicular cancer
Flushing	Breast Neoplasms	11	28.75413349	D001943	D005483	DOID:1612	breast cancer
Flushing	Skin Neoplasms	1	2.614012135	D012878	D005483	DOID:4159	skin cancer
Flushing	Osteoporosis	2	5.22802427	D010024	D005483	DOID:11476	osteoporosis
Flushing	"Arthritis, Rheumatoid"	1	2.614012135	D001172	D005483	DOID:7148	rheumatoid arthritis
Flushing	Alzheimer Disease	2	5.22802427	D000544	D005483	DOID:10652	Alzheimer's disease
Flushing	Myocardial Ischemia	3	7.842036406	D017202	D005483	DOID:3393	coronary artery disease
Flushing	Coronary Artery Disease	4	10.45604854	D003324	D005483	DOID:3393	coronary artery disease
Flushing	Atherosclerosis	1	2.614012135	D050197	D005483	DOID:1936	atherosclerosis
Flushing	Hypertension	22	57.50826697	D006973	D005483	DOID:10763	hypertension
Flushing	"Diabetes Mellitus, Type 2"	24	62.73629125	D003924	D005483	DOID:9352	type 2 diabetes mellitus
Flushing	Leiomyoma	1	2.614012135	D007889	D005483	DOID:13223	uterine fibroid
Flushing	Retroperitoneal Neoplasms	1	2.614012135	D012186	D005483	DOID:5875	retroperitoneal cancer
Flushing	Esophageal Neoplasms	9	23.52610922	D004938	D005483	DOID:5041	esophageal cancer
Flushing	Rectal Neoplasms	2	5.22802427	D012004	D005483	DOID:1993	rectum cancer
Flushing	Stomach Neoplasms	3	7.842036406	D013274	D005483	DOID:10534	stomach cancer
Flushing	Liver Neoplasms	2	5.22802427	D008113	D005483	DOID:3571	liver cancer
Flushing	Pancreatic Neoplasms	2	5.22802427	D010190	D005483	DOID:1793	pancreatic cancer
Flushing	Ovarian Neoplasms	1	2.614012135	D010051	D005483	DOID:2394	ovarian cancer
Flushing	Laryngeal Neoplasms	1	2.614012135	D007822	D005483	DOID:2596	larynx cancer
Flushing	Hematologic Neoplasms	2	5.22802427	D019337	D005483	DOID:2531	hematologic cancer
Flushing	Brain Neoplasms	2	5.22802427	D001932	D005483	DOID:1319	brain cancer
Flushing	Spinal Cord Neoplasms	2	5.22802427	D013120	D005483	DOID:5612	spinal cancer
Flushing	Mediastinal Neoplasms	4	10.45604854	D008479	D005483	DOID:5559	mediastinal cancer
Flushing	Thymus Neoplasms	1	2.614012135	D013953	D005483	DOID:3277	thymus cancer
Flushing	Uterine Neoplasms	1	2.614012135	D014594	D005483	DOID:363	uterine cancer
Flushing	Prostatic Neoplasms	16	41.82419416	D011471	D005483	DOID:10283	prostate cancer
Flushing	Kidney Neoplasms	1	2.614012135	D007680	D005483	DOID:263	kidney cancer
Flushing	"Colitis, Ulcerative"	2	5.22802427	D003093	D005483	DOID:8577	ulcerative colitis
Flushing	Crohn Disease	2	5.22802427	D003424	D005483	DOID:8778	Crohn's disease
Flushing	Asthma	4	10.45604854	D001249	D005483	DOID:2841	asthma
Flushing	Multiple Sclerosis	1	2.614012135	D009103	D005483	DOID:2377	multiple sclerosis
Flushing	Parkinson Disease	2	5.22802427	D010300	D005483	DOID:14330	Parkinson's disease
Flushing	Epilepsy	1	2.614012135	D004827	D005483	DOID:1826	epilepsy syndrome
Flushing	Migraine Disorders	5	13.07006068	D008881	D005483	DOID:6364	migraine
Flushing	"Kidney Failure, Chronic"	1	2.614012135	D007676	D005483	DOID:784	chronic kidney failure
Flushing	Coronary Disease	3	7.842036406	D003327	D005483	DOID:3393	coronary artery disease
Flushing	"Diabetes Mellitus, Type 1"	6	15.68407281	D003922	D005483	DOID:9744	type 1 diabetes mellitus
Flushing	Panic Disorder	1	2.614012135	D016584	D005483	DOID:594	panic disorder
Flushing	Bipolar Disorder	1	2.614012135	D001714	D005483	DOID:3312	bipolar disorder
Flushing	Depressive Disorder	4	10.45604854	D003866	D005483	DOID:1595	endogenous depression
Flushing	Schizophrenia	22	57.50826697	D012559	D005483	DOID:5419	schizophrenia
Flushing	Appendiceal Neoplasms	1	2.614012135	D001063	D005483	DOID:11239	appendix cancer
Flushing	Adrenal Gland Neoplasms	4	10.45604854	D000310	D005483	DOID:3953	adrenal gland cancer
Flushing	Testicular Neoplasms	1	2.614012135	D013736	D005483	DOID:2998	testicular cancer
Flushing	"Arthritis, Psoriatic"	1	2.614012135	D015535	D005483	DOID:9008	psoriatic arthritis
Flushing	"Cholangitis, Sclerosing"	1	2.614012135	D015209	D005483	DOID:14268	sclerosing cholangitis
Flushing	Behcet Syndrome	1	2.614012135	D001528	D005483	DOID:13241	Behcet's disease
Flushing	"Cardiomyopathy, Dilated"	2	5.22802427	D002311	D005483	DOID:12930	dilated cardiomyopathy
Flushing	"Dermatitis, Atopic"	2	5.22802427	D003876	D005483	DOID:3310	atopic dermatitis
Flushing	Attention Deficit Disorder with Hyperactivity	1	2.614012135	D001289	D005483	DOID:1094	attention deficit hyperactivity disorder
Flushing	Autistic Disorder	1	2.614012135	D001321	D005483	DOID:12849	autistic disorder
Intermittent Claudication	Breast Neoplasms	1	2.218303202	D001943	D007383	DOID:1612	breast cancer
Intermittent Claudication	"Arthritis, Rheumatoid"	1	2.218303202	D001172	D007383	DOID:7148	rheumatoid arthritis
Intermittent Claudication	Alzheimer Disease	1	2.218303202	D000544	D007383	DOID:10652	Alzheimer's disease
Intermittent Claudication	Myocardial Ischemia	23	51.02097365	D017202	D007383	DOID:3393	coronary artery disease
Intermittent Claudication	Coronary Artery Disease	61	135.3164953	D003324	D007383	DOID:3393	coronary artery disease
Intermittent Claudication	Atherosclerosis	22	48.80267045	D050197	D007383	DOID:1936	atherosclerosis
Intermittent Claudication	Hypertension	46	102.0419473	D006973	D007383	DOID:10763	hypertension
Intermittent Claudication	"Scleroderma, Systemic"	2	4.436606404	D012595	D007383	DOID:418	systemic scleroderma
Intermittent Claudication	"Diabetes Mellitus, Type 2"	28	62.11248966	D003924	D007383	DOID:9352	type 2 diabetes mellitus
Intermittent Claudication	Metabolic Syndrome X	5	11.09151601	D024821	D007383	DOID:14221	metabolic syndrome X
Intermittent Claudication	Obesity	10	22.18303202	D009765	D007383	DOID:9970	obesity
Intermittent Claudication	Leprosy	1	2.218303202	D007918	D007383	DOID:1024	leprosy
Intermittent Claudication	Retroperitoneal Neoplasms	1	2.218303202	D012186	D007383	DOID:5875	retroperitoneal cancer
Intermittent Claudication	Pancreatic Neoplasms	1	2.218303202	D010190	D007383	DOID:1793	pancreatic cancer
Intermittent Claudication	Spinal Cord Neoplasms	2	4.436606404	D013120	D007383	DOID:5612	spinal cancer
Intermittent Claudication	Uterine Neoplasms	1	2.218303202	D014594	D007383	DOID:363	uterine cancer
Intermittent Claudication	Prostatic Neoplasms	1	2.218303202	D011471	D007383	DOID:10283	prostate cancer
Intermittent Claudication	Kidney Neoplasms	1	2.218303202	D007680	D007383	DOID:263	kidney cancer
Intermittent Claudication	"Spondylitis, Ankylosing"	2	4.436606404	D013167	D007383	DOID:7147	ankylosing spondylitis
Intermittent Claudication	Crohn Disease	1	2.218303202	D003424	D007383	DOID:8778	Crohn's disease
Intermittent Claudication	Multiple Sclerosis	2	4.436606404	D009103	D007383	DOID:2377	multiple sclerosis
Intermittent Claudication	Parkinson Disease	1	2.218303202	D010300	D007383	DOID:14330	Parkinson's disease
Intermittent Claudication	Migraine Disorders	7	15.52812241	D008881	D007383	DOID:6364	migraine
Intermittent Claudication	Restless Legs Syndrome	2	4.436606404	D012148	D007383	DOID:0050425	restless legs syndrome
Intermittent Claudication	"Kidney Failure, Chronic"	3	6.654909606	D007676	D007383	DOID:784	chronic kidney failure
Intermittent Claudication	Coronary Disease	53	117.5700697	D003327	D007383	DOID:3393	coronary artery disease
Intermittent Claudication	"Lupus Erythematosus, Systemic"	4	8.873212808	D008180	D007383	DOID:9074	systemic lupus erythematosus
Intermittent Claudication	"Diabetes Mellitus, Type 1"	12	26.61963842	D003922	D007383	DOID:9744	type 1 diabetes mellitus
Intermittent Claudication	Hypothyroidism	1	2.218303202	D007037	D007383	DOID:1459	hypothyroidism
Intermittent Claudication	Bone Neoplasms	3	6.654909606	D001859	D007383	DOID:184	bone cancer
Intermittent Claudication	Adrenal Gland Neoplasms	2	4.436606404	D000310	D007383	DOID:3953	adrenal gland cancer
Intermittent Claudication	Peripheral Nervous System Neoplasms	2	4.436606404	D010524	D007383	DOID:1192	peripheral nervous system neoplasm
Intermittent Claudication	Vascular Neoplasms	4	8.873212808	D019043	D007383	DOID:175	vascular cancer
Intermittent Claudication	Osteitis Deformans	1	2.218303202	D010001	D007383	DOID:5408	Paget's disease of bone
Intermittent Claudication	Behcet Syndrome	1	2.218303202	D001528	D007383	DOID:13241	Behcet's disease
Intermittent Claudication	Intracranial Aneurysm	1	2.218303202	D002532	D007383	DOID:10941	intracranial aneurysm
Intermittent Claudication	"Aortic Aneurysm, Abdominal"	22	48.80267045	D017544	D007383	DOID:7693	abdominal aortic aneurysm
Intermittent Claudication	"Aortic Aneurysm, Thoracic"	2	4.436606404	D017545	D007383	DOID:14004	thoracic aortic aneurysm
Intermittent Claudication	Narcolepsy	1	2.218303202	D009290	D007383	DOID:8986	narcolepsy
Motion Sickness	Breast Neoplasms	3	10.48596944	D001943	D009041	DOID:1612	breast cancer
Motion Sickness	Hypertension	2	6.990646296	D006973	D009041	DOID:10763	hypertension
Motion Sickness	Brain Neoplasms	1	3.495323148	D001932	D009041	DOID:1319	brain cancer
Motion Sickness	Epilepsy	1	3.495323148	D004827	D009041	DOID:1826	epilepsy syndrome
Motion Sickness	Migraine Disorders	32	111.8503407	D008881	D009041	DOID:6364	migraine
Motion Sickness	Panic Disorder	2	6.990646296	D016584	D009041	DOID:594	panic disorder
Motion Sickness	Bipolar Disorder	1	3.495323148	D001714	D009041	DOID:3312	bipolar disorder
Motion Sickness	Adrenal Gland Neoplasms	1	3.495323148	D000310	D009041	DOID:3953	adrenal gland cancer
Motion Sickness	Glaucoma	2	6.990646296	D005901	D009041	DOID:1686	glaucoma
Motion Sickness	Attention Deficit Disorder with Hyperactivity	1	3.495323148	D001289	D009041	DOID:1094	attention deficit hyperactivity disorder
Motion Sickness	Tourette Syndrome	2	6.990646296	D005879	D009041	DOID:11119	Gilles de la Tourette syndrome
Cerebrospinal Fluid Rhinorrhea	Breast Neoplasms	4	10.70988996	D001943	D002559	DOID:1612	breast cancer
Cerebrospinal Fluid Rhinorrhea	Skin Neoplasms	1	2.677472489	D012878	D002559	DOID:4159	skin cancer
Cerebrospinal Fluid Rhinorrhea	Obesity	2	5.354944978	D009765	D002559	DOID:9970	obesity
Cerebrospinal Fluid Rhinorrhea	Leprosy	1	2.677472489	D007918	D002559	DOID:1024	leprosy
Cerebrospinal Fluid Rhinorrhea	Glioma	5	13.38736245	D005910	D002559	DOID:3070	malignant glioma
Cerebrospinal Fluid Rhinorrhea	Liver Neoplasms	1	2.677472489	D008113	D002559	DOID:3571	liver cancer
Cerebrospinal Fluid Rhinorrhea	Brain Neoplasms	17	45.51703232	D001932	D002559	DOID:1319	brain cancer
Cerebrospinal Fluid Rhinorrhea	Meningeal Neoplasms	7	18.74230742	D008577	D002559	DOID:3565	meningioma
Cerebrospinal Fluid Rhinorrhea	Prostatic Neoplasms	3	8.032417467	D011471	D002559	DOID:10283	prostate cancer
Cerebrospinal Fluid Rhinorrhea	Kidney Neoplasms	1	2.677472489	D007680	D002559	DOID:263	kidney cancer
Cerebrospinal Fluid Rhinorrhea	Asthma	1	2.677472489	D001249	D002559	DOID:2841	asthma
Cerebrospinal Fluid Rhinorrhea	Multiple Sclerosis	2	5.354944978	D009103	D002559	DOID:2377	multiple sclerosis
Cerebrospinal Fluid Rhinorrhea	Epilepsy	3	8.032417467	D004827	D002559	DOID:1826	epilepsy syndrome
Cerebrospinal Fluid Rhinorrhea	"Kidney Failure, Chronic"	1	2.677472489	D007676	D002559	DOID:784	chronic kidney failure
Cerebrospinal Fluid Rhinorrhea	Hypothyroidism	1	2.677472489	D007037	D002559	DOID:1459	hypothyroidism
Cerebrospinal Fluid Rhinorrhea	Bone Neoplasms	3	8.032417467	D001859	D002559	DOID:184	bone cancer
Cerebrospinal Fluid Rhinorrhea	Intracranial Aneurysm	2	5.354944978	D002532	D002559	DOID:10941	intracranial aneurysm
"Syncope, Vasovagal"	Breast Neoplasms	1	3.182567438	D001943	D019462	DOID:1612	breast cancer
"Syncope, Vasovagal"	"Arthritis, Rheumatoid"	1	3.182567438	D001172	D019462	DOID:7148	rheumatoid arthritis
"Syncope, Vasovagal"	Alzheimer Disease	2	6.365134876	D000544	D019462	DOID:10652	Alzheimer's disease
"Syncope, Vasovagal"	Myocardial Ischemia	3	9.547702315	D017202	D019462	DOID:3393	coronary artery disease
"Syncope, Vasovagal"	Coronary Artery Disease	2	6.365134876	D003324	D019462	DOID:3393	coronary artery disease
"Syncope, Vasovagal"	Hypertension	7	22.27797207	D006973	D019462	DOID:10763	hypertension
"Syncope, Vasovagal"	"Diabetes Mellitus, Type 2"	3	9.547702315	D003924	D019462	DOID:9352	type 2 diabetes mellitus
"Syncope, Vasovagal"	Multiple Sclerosis	1	3.182567438	D009103	D019462	DOID:2377	multiple sclerosis
"Syncope, Vasovagal"	Parkinson Disease	1	3.182567438	D010300	D019462	DOID:14330	Parkinson's disease
"Syncope, Vasovagal"	Epilepsy	25	79.56418596	D004827	D019462	DOID:1826	epilepsy syndrome
"Syncope, Vasovagal"	Migraine Disorders	2	6.365134876	D008881	D019462	DOID:6364	migraine
"Syncope, Vasovagal"	"Kidney Failure, Chronic"	1	3.182567438	D007676	D019462	DOID:784	chronic kidney failure
"Syncope, Vasovagal"	Coronary Disease	2	6.365134876	D003327	D019462	DOID:3393	coronary artery disease
"Syncope, Vasovagal"	"Diabetes Mellitus, Type 1"	1	3.182567438	D003922	D019462	DOID:9744	type 1 diabetes mellitus
"Syncope, Vasovagal"	Panic Disorder	2	6.365134876	D016584	D019462	DOID:594	panic disorder
"Syncope, Vasovagal"	Bipolar Disorder	1	3.182567438	D001714	D019462	DOID:3312	bipolar disorder
"Syncope, Vasovagal"	Depressive Disorder	2	6.365134876	D003866	D019462	DOID:1595	endogenous depression
"Syncope, Vasovagal"	"Cardiomyopathy, Dilated"	4	12.73026975	D002311	D019462	DOID:12930	dilated cardiomyopathy
Lethargy	Breast Neoplasms	1	3.495323148	D001943	D053609	DOID:1612	breast cancer
Lethargy	Alzheimer Disease	3	10.48596944	D000544	D053609	DOID:10652	Alzheimer's disease
Lethargy	Laryngeal Neoplasms	1	3.495323148	D007822	D053609	DOID:2596	larynx cancer
Lethargy	Brain Neoplasms	1	3.495323148	D001932	D053609	DOID:1319	brain cancer
Lethargy	Meningeal Neoplasms	1	3.495323148	D008577	D053609	DOID:3565	meningioma
Lethargy	Asthma	1	3.495323148	D001249	D053609	DOID:2841	asthma
Lethargy	Epilepsy	1	3.495323148	D004827	D053609	DOID:1826	epilepsy syndrome
Lethargy	"Kidney Failure, Chronic"	1	3.495323148	D007676	D053609	DOID:784	chronic kidney failure
Lethargy	Hypothyroidism	1	3.495323148	D007037	D053609	DOID:1459	hypothyroidism
Lethargy	Depressive Disorder	2	6.990646296	D003866	D053609	DOID:1595	endogenous depression
Lethargy	Celiac Disease	1	3.495323148	D002446	D053609	DOID:10608	celiac disease
Lethargy	Glaucoma	1	3.495323148	D005901	D053609	DOID:1686	glaucoma
Lethargy	Autistic Disorder	1	3.495323148	D001321	D053609	DOID:12849	autistic disorder
Perceptual Disorders	Breast Neoplasms	3	4.158172099	D001943	D010468	DOID:1612	breast cancer
Perceptual Disorders	"Arthritis, Rheumatoid"	2	2.772114732	D001172	D010468	DOID:7148	rheumatoid arthritis
Perceptual Disorders	Alzheimer Disease	75	103.9543025	D000544	D010468	DOID:10652	Alzheimer's disease
Perceptual Disorders	"Diabetes Mellitus, Type 2"	1	1.386057366	D003924	D010468	DOID:9352	type 2 diabetes mellitus
Perceptual Disorders	Obesity	3	4.158172099	D009765	D010468	DOID:9970	obesity
Perceptual Disorders	Glioma	6	8.316344197	D005910	D010468	DOID:3070	malignant glioma
Perceptual Disorders	Brain Neoplasms	39	54.05623728	D001932	D010468	DOID:1319	brain cancer
Perceptual Disorders	Meningeal Neoplasms	6	8.316344197	D008577	D010468	DOID:3565	meningioma
Perceptual Disorders	Spinal Cord Neoplasms	1	1.386057366	D013120	D010468	DOID:5612	spinal cancer
Perceptual Disorders	Kidney Neoplasms	1	1.386057366	D007680	D010468	DOID:263	kidney cancer
Perceptual Disorders	Multiple Sclerosis	21	29.10720469	D009103	D010468	DOID:2377	multiple sclerosis
Perceptual Disorders	Parkinson Disease	80	110.8845893	D010300	D010468	DOID:14330	Parkinson's disease
Perceptual Disorders	Epilepsy	25	34.65143416	D004827	D010468	DOID:1826	epilepsy syndrome
Perceptual Disorders	Migraine Disorders	14	19.40480313	D008881	D010468	DOID:6364	migraine
Perceptual Disorders	Amyotrophic Lateral Sclerosis	1	1.386057366	D000690	D010468	DOID:332	amyotrophic lateral sclerosis
Perceptual Disorders	"Kidney Failure, Chronic"	1	1.386057366	D007676	D010468	DOID:784	chronic kidney failure
Perceptual Disorders	Anemia	1	1.386057366	D000740	D010468	DOID:2355	anemia
Perceptual Disorders	"Diabetes Mellitus, Type 1"	4	5.544229465	D003922	D010468	DOID:9744	type 1 diabetes mellitus
Perceptual Disorders	Hypothyroidism	2	2.772114732	D007037	D010468	DOID:1459	hypothyroidism
Perceptual Disorders	Panic Disorder	1	1.386057366	D016584	D010468	DOID:594	panic disorder
Perceptual Disorders	Bipolar Disorder	17	23.56297523	D001714	D010468	DOID:3312	bipolar disorder
Perceptual Disorders	Depressive Disorder	17	23.56297523	D003866	D010468	DOID:1595	endogenous depression
Perceptual Disorders	Schizophrenia	263	364.5330873	D012559	D010468	DOID:5419	schizophrenia
Perceptual Disorders	Testicular Neoplasms	1	1.386057366	D013736	D010468	DOID:2998	testicular cancer
Perceptual Disorders	Cleft Lip	2	2.772114732	D002971	D010468	DOID:9296	cleft lip
Perceptual Disorders	Intracranial Aneurysm	3	4.158172099	D002532	D010468	DOID:10941	intracranial aneurysm
Perceptual Disorders	Creutzfeldt-Jakob Syndrome	6	8.316344197	D007562	D010468	DOID:11949	Creutzfeldt-Jakob disease
Perceptual Disorders	Glaucoma	4	5.544229465	D005901	D010468	DOID:1686	glaucoma
Perceptual Disorders	Macular Degeneration	4	5.544229465	D008268	D010468	DOID:10871	age related macular degeneration
Perceptual Disorders	Attention Deficit Disorder with Hyperactivity	60	83.16344197	D001289	D010468	DOID:1094	attention deficit hyperactivity disorder
Perceptual Disorders	Autistic Disorder	81	112.2706467	D001321	D010468	DOID:12849	autistic disorder
Perceptual Disorders	Tourette Syndrome	3	4.158172099	D005879	D010468	DOID:11119	Gilles de la Tourette syndrome
Perceptual Disorders	Narcolepsy	2	2.772114732	D009290	D010468	DOID:8986	narcolepsy
Perceptual Disorders	Refractive Errors	3	4.158172099	D012030	D010468	DOID:9835	refractive error
Trismus	Breast Neoplasms	1	2.597960426	D001943	D014313	DOID:1612	breast cancer
Trismus	Colonic Neoplasms	2	5.195920852	D003110	D014313	DOID:219	colon cancer
Trismus	"Scleroderma, Systemic"	3	7.793881279	D012595	D014313	DOID:418	systemic scleroderma
Trismus	Myosarcoma	2	5.195920852	D009217	D014313	DOID:4045	muscle cancer
Trismus	Esophageal Neoplasms	1	2.597960426	D004938	D014313	DOID:5041	esophageal cancer
Trismus	Rectal Neoplasms	1	2.597960426	D012004	D014313	DOID:1993	rectum cancer
Trismus	Head and Neck Neoplasms	33	85.73269407	D006258	D014313	DOID:11934	head and neck cancer
Trismus	Laryngeal Neoplasms	1	2.597960426	D007822	D014313	DOID:2596	larynx cancer
Trismus	Meningeal Neoplasms	1	2.597960426	D008577	D014313	DOID:3565	meningioma
Trismus	"Spondylitis, Ankylosing"	4	10.3918417	D013167	D014313	DOID:7147	ankylosing spondylitis
Trismus	Multiple Sclerosis	1	2.597960426	D009103	D014313	DOID:2377	multiple sclerosis
Trismus	Epilepsy	2	5.195920852	D004827	D014313	DOID:1826	epilepsy syndrome
Trismus	Migraine Disorders	1	2.597960426	D008881	D014313	DOID:6364	migraine
Trismus	Amyotrophic Lateral Sclerosis	1	2.597960426	D000690	D014313	DOID:332	amyotrophic lateral sclerosis
Trismus	"Kidney Failure, Chronic"	1	2.597960426	D007676	D014313	DOID:784	chronic kidney failure
Trismus	"Lupus Erythematosus, Systemic"	1	2.597960426	D008180	D014313	DOID:9074	systemic lupus erythematosus
Trismus	Schizophrenia	1	2.597960426	D012559	D014313	DOID:5419	schizophrenia
Trismus	Bone Neoplasms	2	5.195920852	D001859	D014313	DOID:184	bone cancer
Trismus	Bile Duct Neoplasms	1	2.597960426	D001650	D014313	DOID:4606	bile duct cancer
Trismus	Cleft Lip	1	2.597960426	D002971	D014313	DOID:9296	cleft lip
Trismus	Periodontitis	1	2.597960426	D010518	D014313	DOID:824	periodontitis
Trismus	Dental Caries	3	7.793881279	D003731	D014313	DOID:216	dental caries
Trismus	Idiopathic Pulmonary Fibrosis	1	2.597960426	D054990	D014313	DOID:0050156	idiopathic pulmonary fibrosis
Trismus	Intracranial Aneurysm	1	2.597960426	D002532	D014313	DOID:10941	intracranial aneurysm
Pupil Disorders	Breast Neoplasms	1	1.746123293	D001943	D011681	DOID:1612	breast cancer
Pupil Disorders	"Arthritis, Rheumatoid"	1	1.746123293	D001172	D011681	DOID:7148	rheumatoid arthritis
Pupil Disorders	Alzheimer Disease	1	1.746123293	D000544	D011681	DOID:10652	Alzheimer's disease
Pupil Disorders	"Scleroderma, Systemic"	1	1.746123293	D012595	D011681	DOID:418	systemic scleroderma
Pupil Disorders	"Diabetes Mellitus, Type 2"	5	8.730616467	D003924	D011681	DOID:9352	type 2 diabetes mellitus
Pupil Disorders	Glioma	1	1.746123293	D005910	D011681	DOID:3070	malignant glioma
Pupil Disorders	Brain Neoplasms	5	8.730616467	D001932	D011681	DOID:1319	brain cancer
Pupil Disorders	Asthma	1	1.746123293	D001249	D011681	DOID:2841	asthma
Pupil Disorders	Multiple Sclerosis	6	10.47673976	D009103	D011681	DOID:2377	multiple sclerosis
Pupil Disorders	Parkinson Disease	3	5.23836988	D010300	D011681	DOID:14330	Parkinson's disease
Pupil Disorders	Migraine Disorders	2	3.492246587	D008881	D011681	DOID:6364	migraine
Pupil Disorders	Graves Disease	1	1.746123293	D006111	D011681	DOID:12361	Graves' disease
